ResourceID,GROUPID,ADDRESS_TYPE_E55,ADMINISTRATIVE_SUBDIVISION_E48,ADMINISTRATIVE_SUBDIVISION_TYPE_E55,ANCILLARY_FEATURE_TYPE_E55,BEGINNING_OF_EXISTENCE_TYPE_E55,COMPONENT_TYPE_E55,CONDITION_DESCRIPTION_E62,CONDITION_TYPE_E55,CONSTRUCTION_TECHNIQUE_E55,CULTURAL_PERIOD_E55,DATE_CONDITION_ASSESSED_E49,DATE_EVALUATED_E49,DESCRIPTION_E62,DESCRIPTION_OF_LOCATION_E62,DESCRIPTION_TYPE_E55,DESIGNATION_OR_PROTECTION_FROM_DATE_E49,END_DATE_OF_EXISTENCE_E49,END_OF_EXISTENCE_TYPE_E55,EXTERNAL_XREF_E42,EXTERNAL_XREF_TYPE_E55,FROM_DATE_E49,GEOMETRY_QUALIFIER_E55,HERITAGE_RESOURCE_TYPE_E55,HERITAGE_RESOURCE_USE_TYPE_E55,INTEGRITY_TYPE_E55,KEYWORD_E55,MANAGEMENT_RECOMMENDATION_E89,MATERIAL_E57,MODIFICATION_DESCRIPTION_E62,MODIFICATION_TYPE_E55,NAME_E41,NAME_TYPE_E55,PERIOD_OF_SIGNIFICANCE_FROM_DATE_E49,PERIOD_OF_SIGNIFICANCE_TO_DATE_E49,PLACE_ADDRESS_E45,REASONS_E62,RECOMMENDATION_TYPE_E55,RESOURCE_TYPE_CLASSIFICATION_E55,SETTING_TYPE_E55,SPATIAL_COORDINATES_GEOMETRY_E47,START_DATE_OF_EXISTENCE_E49,STATUS_E55,STYLE_E55,TO_DATE_E49,TYPE_OF_DESIGNATION_OR_PROTECTION_E55,UNIT_OF_MEASUREMENT_E55,VALUE_OF_MEASUREMENT_E60,PHOTO
1f61d932-6840-4b47-856c-af7260231c04,EVALUATION_CRITERIA_ASSIGNMENT.E13-3-274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d84f450-33ce-48df-8c11-264610a7f362,,,,,,
1f61d932-6840-4b47-856c-af7260231c04,EXTERNAL_RESOURCE.E1-1,,,,,,,,,,,,,,,,,,,1f61d932-6840-4b47-856c-af7260231c04,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f61d932-6840-4b47-856c-af7260231c04,EXTERNAL_RESOURCE.E1-11-4105,,,,,,,,,,,,,,,,,,,123B193   210,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f61d932-6840-4b47-856c-af7260231c04,EXTERNAL_RESOURCE.E1-8,,,,,,,,,,,,,,,,,,,571789,5bb559cb-de0f-4d03-9111-83a1d6027da8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f61d932-6840-4b47-856c-af7260231c04,MODIFICATION_EVENT.E11-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,063ddb6f-953f-4a3e-bf72-652d60ba050f,,,,,,,,,,,,,,,,,,
1f61d932-6840-4b47-856c-af7260231c04,NAME.E41-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2218 S HOBART BLVD,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,
1f61d932-6840-4b47-856c-af7260231c04,PHASE_TYPE_ASSIGNMENT.E17-1,,,,,,,,,,,,,,,,,,,,,,,11ef09c8-d798-4121-8c4e-9e90b58ea18c,f4d86944-36e8-442a-b863-d5cc206a66b0,,,,,,,,,,,,,,,,,,,1b105abc-f18e-41f2-8d3c-549cdac52d3a,,,,,
1f61d932-6840-4b47-856c-af7260231c04,RESOURCE_TYPE_CLASSIFICATION.E55-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e675887c-23e3-4c60-9036-c7c864b4272f,,,,,,,,,,
1f61d932-6840-4b47-856c-af7260231c04,RESOURCE_TYPE_CLASSIFICATION.E55-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3d9af83-4af1-4554-b9e9-09fb59ca03a6,,,,,,,,,,
20d84f99-a63a-4d5d-8bf0-df79e9b92492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73850c04-78aa-4c73-85d3-5599a7a5d28e.JPG
20d84f99-a63a-4d5d-8bf0-df79e9b92492,ADMINISTRATIVE_SUBDIVISION.E48-1-1791,fca22099-63d5-49eb-9e25-702d5efe663c,South Los Angeles Community Plan Area,65d9bdc4-3b80-454b-b951-e8c730b74e81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2226 S HOBART BLVD,,,,,POINT (-118.30754 34.03554),,,,,,,,
20d84f99-a63a-4d5d-8bf0-df79e9b92492,BEGINNING_OF_EXISTENCE.E63-0,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/1906,,,,,,,
20d84f99-a63a-4d5d-8bf0-df79e9b92492,EVALUATION_CRITERIA_ASSIGNMENT.E13-3-273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d84f450-33ce-48df-8c11-264610a7f362,,,,,,
20d84f99-a63a-4d5d-8bf0-df79e9b92492,EVALUATION_CRITERIA_ASSIGNMENT.E13-3-274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d84f450-33ce-48df-8c11-264610a7f362,,,,,,
20d84f99-a63a-4d5d-8bf0-df79e9b92492,EXTERNAL_RESOURCE.E1-1,,,,,,,,,,,,,,,,,,,20d84f99-a63a-4d5d-8bf0-df79e9b92492,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20d84f99-a63a-4d5d-8bf0-df79e9b92492,EXTERNAL_RESOURCE.E1-11-4102,,,,,,,,,,,,,,,,,,,123B193   216,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20d84f99-a63a-4d5d-8bf0-df79e9b92492,EXTERNAL_RESOURCE.E1-11-4103,,,,,,,,,,,,,,,,,,,123B193   216,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20d84f99-a63a-4d5d-8bf0-df79e9b92492,EXTERNAL_RESOURCE.E1-11-4104,,,,,,,,,,,,,,,,,,,123B193   216,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20d84f99-a63a-4d5d-8bf0-df79e9b92492,EXTERNAL_RESOURCE.E1-8,,,,,,,,,,,,,,,,,,,571802,5bb559cb-de0f-4d03-9111-83a1d6027da8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20d84f99-a63a-4d5d-8bf0-df79e9b92492,MODIFICATION_EVENT.E11-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e702213d-08ce-4078-ac3b-685112a09d94,,,,,,,,,,,,,,,,,,
20d84f99-a63a-4d5d-8bf0-df79e9b92492,NAME.E41-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2226 S HOBART BLVD,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,
20d84f99-a63a-4d5d-8bf0-df79e9b92492,PHASE_TYPE_ASSIGNMENT.E17-1,,,,,,,,,,,,,,,,,,,,,,,11ef09c8-d798-4121-8c4e-9e90b58ea18c,f4d86944-36e8-442a-b863-d5cc206a66b0,,,,,,,,,,,,,,,,,,,733b135e-7a4b-4674-a142-1ad4a13533cd,,,,,
20d84f99-a63a-4d5d-8bf0-df79e9b92492,RESOURCE_TYPE_CLASSIFICATION.E55-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e675887c-23e3-4c60-9036-c7c864b4272f,,,,,,,,,,
20d84f99-a63a-4d5d-8bf0-df79e9b92492,RESOURCE_TYPE_CLASSIFICATION.E55-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3d9af83-4af1-4554-b9e9-09fb59ca03a6,,,,,,,,,,
21268208-3c17-444e-af28-56668c1bb392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38651508-feec-4ba1-b939-7822693c1535.JPG
21268208-3c17-444e-af28-56668c1bb392,ADMINISTRATIVE_SUBDIVISION.E48-1-1785,fca22099-63d5-49eb-9e25-702d5efe663c,South Los Angeles Community Plan Area,65d9bdc4-3b80-454b-b951-e8c730b74e81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916 W 25TH ST,,,,,POINT (-118.30627 34.03356),,,,,,,,
21268208-3c17-444e-af28-56668c1bb392,BEGINNING_OF_EXISTENCE.E63-0,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/1907,,,,,,,
21268208-3c17-444e-af28-56668c1bb392,EVALUATION_CRITERIA_ASSIGNMENT.E13-3-273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d84f450-33ce-48df-8c11-264610a7f362,,,,,,
21268208-3c17-444e-af28-56668c1bb392,EVALUATION_CRITERIA_ASSIGNMENT.E13-3-274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d84f450-33ce-48df-8c11-264610a7f362,,,,,,
21268208-3c17-444e-af28-56668c1bb392,EXTERNAL_RESOURCE.E1-1,,,,,,,,,,,,,,,,,,,21268208-3c17-444e-af28-56668c1bb392,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21268208-3c17-444e-af28-56668c1bb392,EXTERNAL_RESOURCE.E1-11-4085,,,,,,,,,,,,,,,,,,,123B193   482,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21268208-3c17-444e-af28-56668c1bb392,EXTERNAL_RESOURCE.E1-11-4086,,,,,,,,,,,,,,,,,,,123B193   494,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21268208-3c17-444e-af28-56668c1bb392,EXTERNAL_RESOURCE.E1-11-4087,,,,,,,,,,,,,,,,,,,123B193   494,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21268208-3c17-444e-af28-56668c1bb392,EXTERNAL_RESOURCE.E1-11-4088,,,,,,,,,,,,,,,,,,,123B193   494,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21268208-3c17-444e-af28-56668c1bb392,EXTERNAL_RESOURCE.E1-8,,,,,,,,,,,,,,,,,,,572218,5bb559cb-de0f-4d03-9111-83a1d6027da8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21268208-3c17-444e-af28-56668c1bb392,MODIFICATION_EVENT.E11-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f1f3e67-dca3-4f5e-b020-da5ac4c25c46,,,,,,,,,,,,,,,,,,
21268208-3c17-444e-af28-56668c1bb392,NAME.E41-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916 W 25TH ST,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,
21268208-3c17-444e-af28-56668c1bb392,PHASE_TYPE_ASSIGNMENT.E17-1,,,,,,,,,,,,,,,,,,,,,,,11ef09c8-d798-4121-8c4e-9e90b58ea18c,f4d86944-36e8-442a-b863-d5cc206a66b0,,,,,,,,,,,,,,,,,,,6db347dd-3e36-46a7-8fb7-4ac70b26d458,,,,,
21268208-3c17-444e-af28-56668c1bb392,RESOURCE_TYPE_CLASSIFICATION.E55-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e675887c-23e3-4c60-9036-c7c864b4272f,,,,,,,,,,
21268208-3c17-444e-af28-56668c1bb392,RESOURCE_TYPE_CLASSIFICATION.E55-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3d9af83-4af1-4554-b9e9-09fb59ca03a6,,,,,,,,,,
26251f4b-ee22-4a59-a437-1a871e55abf9,ADMINISTRATIVE_SUBDIVISION.E48-1-1781,fca22099-63d5-49eb-9e25-702d5efe663c,South Los Angeles Community Plan Area,65d9bdc4-3b80-454b-b951-e8c730b74e81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2231 S HARVARD BLVD,,,,,POINT (-118.30688 34.03523),,,,,,,,
26251f4b-ee22-4a59-a437-1a871e55abf9,BEGINNING_OF_EXISTENCE.E63-0,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/1958,,,,,,,
26251f4b-ee22-4a59-a437-1a871e55abf9,EVALUATION_CRITERIA_ASSIGNMENT.E13-3-273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe8e5163-bbe1-4ca0-9f55-d512b01df198,,,,,,
26251f4b-ee22-4a59-a437-1a871e55abf9,EVALUATION_CRITERIA_ASSIGNMENT.E13-3-274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe8e5163-bbe1-4ca0-9f55-d512b01df198,,,,,,
26251f4b-ee22-4a59-a437-1a871e55abf9,EXTERNAL_RESOURCE.E1-1,,,,,,,,,,,,,,,,,,,26251f4b-ee22-4a59-a437-1a871e55abf9,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26251f4b-ee22-4a59-a437-1a871e55abf9,EXTERNAL_RESOURCE.E1-11-4078,,,,,,,,,,,,,,,,,,,123B193   279,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26251f4b-ee22-4a59-a437-1a871e55abf9,EXTERNAL_RESOURCE.E1-8,,,,,,,,,,,,,,,,,,,571893,5bb559cb-de0f-4d03-9111-83a1d6027da8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26251f4b-ee22-4a59-a437-1a871e55abf9,MODIFICATION_EVENT.E11-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f1f3e67-dca3-4f5e-b020-da5ac4c25c46,,,,,,,,,,,,,,,,,,
26251f4b-ee22-4a59-a437-1a871e55abf9,NAME.E41-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2231 S HARVARD BLVD,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,
26251f4b-ee22-4a59-a437-1a871e55abf9,PHASE_TYPE_ASSIGNMENT.E17-1,,,,,,,,,,,,,,,,,,,,,,,774644a6-5298-4266-80b7-f47e42e06b6b,f4d86944-36e8-442a-b863-d5cc206a66b0,,,,,,,,,,,,,,,,,,,3b883123-2021-45f2-afda-3025c5c49c38,,,,,
26251f4b-ee22-4a59-a437-1a871e55abf9,RESOURCE_TYPE_CLASSIFICATION.E55-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e675887c-23e3-4c60-9036-c7c864b4272f,,,,,,,,,,
26251f4b-ee22-4a59-a437-1a871e55abf9,RESOURCE_TYPE_CLASSIFICATION.E55-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dfdaa13-5073-4ee8-894c-01a68c08dff0,,,,,,,,,,
26c83de9-fc29-4d1f-ad64-d81dbff6db5c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e58ea32-99ec-4f63-aafd-0a0e5611ea38.JPG
26c83de9-fc29-4d1f-ad64-d81dbff6db5c,ADMINISTRATIVE_SUBDIVISION.E48-1-6071,fca22099-63d5-49eb-9e25-702d5efe663c,Sherman Oaks - Studio City - Toluca Lake - Cahuenga Pass Community Plan Area,65d9bdc4-3b80-454b-b951-e8c730b74e81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3625 N OAKFIELD DR,,,,,POINT (-118.4489 34.13707),,,,,,,,
26c83de9-fc29-4d1f-ad64-d81dbff6db5c,BEGINNING_OF_EXISTENCE.E63-0,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/1966,,,,,,,
26c83de9-fc29-4d1f-ad64-d81dbff6db5c,EVALUATION_CRITERIA_ASSIGNMENT.E13-3-534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d84f450-33ce-48df-8c11-264610a7f362,,,,,,
26c83de9-fc29-4d1f-ad64-d81dbff6db5c,EXTERNAL_RESOURCE.E1-1,,,,,,,,,,,,,,,,,,,26c83de9-fc29-4d1f-ad64-d81dbff6db5c,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26c83de9-fc29-4d1f-ad64-d81dbff6db5c,EXTERNAL_RESOURCE.E1-11-17504,,,,,,,,,,,,,,,,,,,162B149   562,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26c83de9-fc29-4d1f-ad64-d81dbff6db5c,EXTERNAL_RESOURCE.E1-8,,,,,,,,,,,,,,,,,,,12077,5bb559cb-de0f-4d03-9111-83a1d6027da8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26c83de9-fc29-4d1f-ad64-d81dbff6db5c,MODIFICATION_EVENT.E11-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not fully visible from the pubic right-of-way.,18310916-7403-4f31-a8ef-600363ff4b5f,,,,,,,,,,,,,,,,,,
26c83de9-fc29-4d1f-ad64-d81dbff6db5c,NAME.E41-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3625 N OAKFIELD DR,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,
26c83de9-fc29-4d1f-ad64-d81dbff6db5c,PHASE_TYPE_ASSIGNMENT.E17-1,,,,,,,,,,,,,,,,,,,,,,,11ef09c8-d798-4121-8c4e-9e90b58ea18c,f4d86944-36e8-442a-b863-d5cc206a66b0,,,,,,,,,,,,,,,,,,,f13217d7-e628-49fd-847d-aba26e6f9547,,,,,
26c83de9-fc29-4d1f-ad64-d81dbff6db5c,PHASE_TYPE_ASSIGNMENT.E17-2,,,,,,,,,,,,,,,,,,,,,,,c470c305-ddf4-4527-b55c-7a73b33beb41,98fb7f40-6653-4ad8-800f-398fa8c3f976,,,,,,,,,,,,,,,,,,,,,,,,
26c83de9-fc29-4d1f-ad64-d81dbff6db5c,RESOURCE_TYPE_CLASSIFICATION.E55-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e675887c-23e3-4c60-9036-c7c864b4272f,,,,,,,,,,
26c83de9-fc29-4d1f-ad64-d81dbff6db5c,RESOURCE_TYPE_CLASSIFICATION.E55-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3d9af83-4af1-4554-b9e9-09fb59ca03a6,,,,,,,,,,
2eeb1d4b-67c9-41f0-ad37-ff376306d8d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410d09a7-592e-4e6e-bffd-3f129877a13b.JPG
2eeb1d4b-67c9-41f0-ad37-ff376306d8d0,ADMINISTRATIVE_SUBDIVISION.E48-1-1797,fca22099-63d5-49eb-9e25-702d5efe663c,South Los Angeles Community Plan Area,65d9bdc4-3b80-454b-b951-e8c730b74e81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2217 S HOBART BLVD,,,,,POINT (-118.30821 34.0357),,,,,,,,
2eeb1d4b-67c9-41f0-ad37-ff376306d8d0,BEGINNING_OF_EXISTENCE.E63-0,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/1904,,,,,,,
2eeb1d4b-67c9-41f0-ad37-ff376306d8d0,EVALUATION_CRITERIA_ASSIGNMENT.E13-3-273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d84f450-33ce-48df-8c11-264610a7f362,,,,,,
2eeb1d4b-67c9-41f0-ad37-ff376306d8d0,EVALUATION_CRITERIA_ASSIGNMENT.E13-3-274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d84f450-33ce-48df-8c11-264610a7f362,,,,,,
2eeb1d4b-67c9-41f0-ad37-ff376306d8d0,EXTERNAL_RESOURCE.E1-1,,,,,,,,,,,,,,,,,,,2eeb1d4b-67c9-41f0-ad37-ff376306d8d0,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2eeb1d4b-67c9-41f0-ad37-ff376306d8d0,EXTERNAL_RESOURCE.E1-11-4119,,,,,,,,,,,,,,,,,,,123B193   211,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2eeb1d4b-67c9-41f0-ad37-ff376306d8d0,EXTERNAL_RESOURCE.E1-11-4120,,,,,,,,,,,,,,,,,,,123B193   211,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2eeb1d4b-67c9-41f0-ad37-ff376306d8d0,EXTERNAL_RESOURCE.E1-8,,,,,,,,,,,,,,,,,,,571790,5bb559cb-de0f-4d03-9111-83a1d6027da8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2eeb1d4b-67c9-41f0-ad37-ff376306d8d0,MODIFICATION_EVENT.E11-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18310916-7403-4f31-a8ef-600363ff4b5f,,,,,,,,,,,,,,,,,,
2eeb1d4b-67c9-41f0-ad37-ff376306d8d0,NAME.E41-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2217 S HOBART BLVD,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,
2eeb1d4b-67c9-41f0-ad37-ff376306d8d0,PHASE_TYPE_ASSIGNMENT.E17-1,,,,,,,,,,,,,,,,,,,,,,,11ef09c8-d798-4121-8c4e-9e90b58ea18c,f4d86944-36e8-442a-b863-d5cc206a66b0,,,,,,,,,,,,,,,,,,,db270109-a144-4aed-9e9a-7b4fb6737ba0,,,,,
2eeb1d4b-67c9-41f0-ad37-ff376306d8d0,RESOURCE_TYPE_CLASSIFICATION.E55-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e675887c-23e3-4c60-9036-c7c864b4272f,,,,,,,,,,
2eeb1d4b-67c9-41f0-ad37-ff376306d8d0,RESOURCE_TYPE_CLASSIFICATION.E55-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3d9af83-4af1-4554-b9e9-09fb59ca03a6,,,,,,,,,,
2fbbf22c-92ae-4e6b-9fed-48a2d8c112b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e58ea32-99ec-4f63-aafd-0a0e5611ea38.JPG
2fbbf22c-92ae-4e6b-9fed-48a2d8c112b3,ADMINISTRATIVE_SUBDIVISION.E48-1-6062,fca22099-63d5-49eb-9e25-702d5efe663c,Sherman Oaks - Studio City - Toluca Lake - Cahuenga Pass Community Plan Area,65d9bdc4-3b80-454b-b951-e8c730b74e81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3737 N OAKFIELD DR,,,,,POINT (-118.44792 34.13901),,,,,,,,
2fbbf22c-92ae-4e6b-9fed-48a2d8c112b3,BEGINNING_OF_EXISTENCE.E63-0,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/1966,,,,,,,
2fbbf22c-92ae-4e6b-9fed-48a2d8c112b3,EVALUATION_CRITERIA_ASSIGNMENT.E13-3-534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d84f450-33ce-48df-8c11-264610a7f362,,,,,,
2fbbf22c-92ae-4e6b-9fed-48a2d8c112b3,EXTERNAL_RESOURCE.E1-1,,,,,,,,,,,,,,,,,,,2fbbf22c-92ae-4e6b-9fed-48a2d8c112b3,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fbbf22c-92ae-4e6b-9fed-48a2d8c112b3,EXTERNAL_RESOURCE.E1-11-17512,,,,,,,,,,,,,,,,,,,162B149   419,2dd2db1d-9395-4c1c-9872-a5c5a4120473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fbbf22c-92ae-4e6b-9fed-48a2d8c112b3,EXTERNAL_RESOURCE.E1-8,,,,,,,,,,,,,,,,,,,11952,5bb559cb-de0f-4d03-9111-83a1d6027da8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fbbf22c-92ae-4e6b-9fed-48a2d8c112b3,MODIFICATION_EVENT.E11-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not fully visible from the pubic right-of-way.,bccaa536-01eb-452f-ada3-65b196718646,,,,,,,,,,,,,,,,,,
2fbbf22c-92ae-4e6b-9fed-48a2d8c112b3,NAME.E41-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3737 N OAKFIELD DR,81dd62d2-6701-4195-b74b-8057456bba4b,,,,,,,,,,,,,,,,
2fbbf22c-92ae-4e6b-9fed-48a2d8c112b3,PHASE_TYPE_ASSIGNMENT.E17-1,,,,,,,,,,,,,,,,,,,,,,,11ef09c8-d798-4121-8c4e-9e90b58ea18c,f4d86944-36e8-442a-b863-d5cc206a66b0,,,,,,,,,,,,,,,,,,,f13217d7-e628-49fd-847d-aba26e6f9547,,,,,
2fbbf22c-92ae-4e6b-9fed-48a2d8c112b3,PHASE_TYPE_ASSIGNMENT.E17-2,,,,,,,,,,,,,,,,,,,,,,,c470c305-ddf4-4527-b55c-7a73b33beb41,98fb7f40-6653-4ad8-800f-398fa8c3f976,,,,,,,,,,,,,,,,,,,,,,,,
2fbbf22c-92ae-4e6b-9fed-48a2d8c112b3,RESOURCE_TYPE_CLASSIFICATION.E55-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e675887c-23e3-4c60-9036-c7c864b4272f,,,,,,,,,,
2fbbf22c-92ae-4e6b-9fed-48a2d8c112b3,RESOURCE_TYPE_CLASSIFICATION.E55-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3d9af83-4af1-4554-b9e9-09fb59ca03a6,,,,,,,,,,
2ffeb012-34cd-4b22-a6e5-fdf32b27c752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e58ea32-99ec-4f63-aafd-0a0e5611ea38.JPG
2ffeb012-34cd-4b22-a6e5-fdf32b27c752,ADMINISTRATIVE_SUBDIVISION.E48-1-6068,fca22099-63d5-49eb-9e25-702d5efe663c,Sherman Oaks - Studio City - Toluca Lake - Cahuenga Pass Community Plan Area,65d9bdc4-3b80-454b-b951-e8c730b74e81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3666 N KNOBHILL DR,,,,,POINT (-118.44876 34.13762),,,,,,,,
2ffeb012-34cd-4b22-a6e5-fdf32b27c752,BEGINNING_OF_EXISTENCE.E63-0,,,,,29adbea8-891a-44bf-b0c5-8912d118f629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/1966,,,,,,,
